Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM802376	"0MONTH_PCB_CHILD-G7"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802376/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802377	"0MONTH_PCB_CHILD-G8"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802377/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802378	"0MONTH_PCB_CHILD-G9"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802378/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802379	"0MONTH_PCB_CHILD-G10"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802379/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802380	"0MONTH_PCB_CHILD-G11"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802380/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802381	"0MONTH_PCB_CHILD-G12"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802381/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802382	"0MONTH_PCB_CHILD-G13"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802382/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802383	"0MONTH_PCB_CHILD-G14"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802383/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802384	"0MONTH_PCB_CHILD-G15"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802384/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802385	"0MONTH_PCB_CHILD-G16"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802385/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802386	"0MONTH_PCB_CHILD-G17"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802386/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802387	"0MONTH_PCB_CHILD-B1"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802387/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802388	"0MONTH_PCB_CHILD-B2"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802388/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802389	"0MONTH_PCB_CHILD-B3"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802389/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802390	"0MONTH_PCB_CHILD-B4"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802390/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802391	"0MONTH_PCB_CHILD-B5"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802391/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802392	"0MONTH_PCB_CHILD-B6"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802392/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802393	"0MONTH_PCB_CHILD-B7"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802393/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802394	"0MONTH_PCB_CHILD-B8"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802394/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802395	"0MONTH_PCB_CHILD-B9"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802395/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802396	"0MONTH_PCB_CHILD-B10"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802396/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802397	"0MONTH_PCB_CHILD-B11"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802397/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM802398	"0MONTH_PCB_CHILD-B12"	"RNA"	"Homo sapiens"	1	GPL570	GSE32420	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM802nnn/GSM802398/suppl"		"Sisir K. Dutta"	"Jan 01, 2017"
GSM1103623	"Responder - sample 1"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103623/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103624	"Non Responder - sample 2"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103624/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103625	"Responder - sample 3"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103625/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103626	"Responder - sample 4"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103626/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103627	"Non Responder - sample 5"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103627/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103628	"Responder - sample 6"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103628/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103629	"Non Responder - sample 7"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103629/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103630	"Responder - sample 8"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103630/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103631	"Non Responder - sample 9"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103631/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103632	"Non Responder - sample 10"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103632/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103633	"Responder - sample 11"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103633/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103634	"Responder - sample 12"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103634/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103635	"Responder - sample 13"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103635/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103636	"Responder - sample 14"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103636/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103637	"Responder - sample 15"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103637/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103638	"Responder - sample 16"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103638/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103639	"Non Responder - sample 17"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103639/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103640	"Non Responder - sample 18"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103640/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103641	"Non Responder - sample 19"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103641/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103642	"Responder - sample 20"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103642/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103643	"Non Responder - sample 21"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103643/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103644	"Responder - sample 22"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103644/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103645	"Non Responder - sample 23"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103645/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103646	"Responder - sample 24"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103646/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103647	"Non Responder - sample 25"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103647/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103648	"Non Responder - sample 26"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103648/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103649	"Non Responder - sample 27"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103649/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103650	"Responder - sample 28"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103650/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103651	"Responder - sample 29"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103651/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103652	"Responder - sample 30"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103652/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103653	"Responder - sample 31"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103653/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103654	"Non Responder - sample 32"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103654/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103655	"Non Responder - sample 33"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103655/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103656	"Responder - sample 34"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103656/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103657	"Non Responder - sample 35"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103657/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103658	"Non Responder - sample 36"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103658/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103659	"Non Responder - sample 37"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103659/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103660	"Non Responder - sample 38"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103660/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103661	"Non Responder - sample 39"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103661/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103662	"Non Responder - sample 40"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103662/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103663	"Non Responder - sample 41"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103663/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1103664	"Non Responder - sample 42"	"RNA"	"Homo sapiens"	1	GPL570	GSE45404	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1103nnn/GSM1103664/suppl"		"Andrea Zangrando"	"Jan 01, 2017"
GSM1192020	"Bone marrow MD44B"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192020/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192021	"CD3 lymphocytes from MD44T"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192021/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192022	"Bone marrow MD51B"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192022/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192023	"CD3 lymphocytes from MD51T"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192023/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192024	"Bone marrow MD69"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192024/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192025	"Bone marrow MD72"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192025/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192026	"Bone marrow MD74B"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192026/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192027	"CD3 lymphocytes from MD74T"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192027/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192028	"Bone marrow MD93H"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192028/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192029	"Bone marrow MD116B"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192029/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192030	"CD3 lymphocytes from MD116B"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192030/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192031	"Bone marrow MD117"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192031/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192032	"Bone marrow MD121"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192032/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192033	"Bone marrow MD140B"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192033/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192034	"Bone marrow MD140T"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192034/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192035	"Bone marrow MD144"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192035/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192036	"Bone marrow NM20370B"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192036/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192037	"CD3 lymphocytes from NM20370B"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192037/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192038	"Bone marrow NM21384"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192038/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192039	"Bone marrow NM21692B"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192039/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192040	"CD3 lymphocytes from NM21692B"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192040/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192041	"Bone marrow NM21696"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192041/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192042	"Bone marrow NM21947"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192042/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192043	"Bone marrow PD89"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192043/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192044	"Bone marrow PD91"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192044/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192045	"Bone marrow PD103"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192045/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192046	"Bone marrow PD122"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192046/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192047	"Bone marrow PD123"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192047/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1192048	"Bone marrow PD160"	"genomic"	"Homo sapiens"	1	GPL6801	GSE49004	"CEL;CNCHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1192nnn/GSM1192048/suppl"		"Mar Mallo"	"Jan 01, 2017"
GSM1323608	"Control_1"	"RNA"	"Homo sapiens"	1	GPL570	GSE54765	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1323nnn/GSM1323608/suppl"		"didier wion"	"Jan 01, 2017"
GSM1323609	"Control_2"	"RNA"	"Homo sapiens"	1	GPL570	GSE54765	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1323nnn/GSM1323609/suppl"		"didier wion"	"Jan 01, 2017"
GSM1323610	"1,25D3_1"	"RNA"	"Homo sapiens"	1	GPL570	GSE54765	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1323nnn/GSM1323610/suppl"		"didier wion"	"Jan 01, 2017"
GSM1323611	"1,25D3_2"	"RNA"	"Homo sapiens"	1	GPL570	GSE54765	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1323nnn/GSM1323611/suppl"		"didier wion"	"Jan 01, 2017"
GSM1354424	"Colonic crypts isolated from 2 control mice, biological rep1"	"RNA"	"Mus musculus"	1	GPL8321	GSE56050	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1354nnn/GSM1354424/suppl"		"Jeffrey Zhao"	"Jan 01, 2017"
GSM1354425	"Colonic crypts isolated from 2 control mice, biological rep2"	"RNA"	"Mus musculus"	1	GPL8321	GSE56050	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1354nnn/GSM1354425/suppl"		"Jeffrey Zhao"	"Jan 01, 2017"
GSM1354426	"Colonic crypts isolated from 2 mice treated with DSS, biological rep1"	"RNA"	"Mus musculus"	1	GPL8321	GSE56050	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1354nnn/GSM1354426/suppl"		"Jeffrey Zhao"	"Jan 01, 2017"
GSM1354427	"Colonic crypts isolated from 2 mice treated with DSS, biological rep2"	"RNA"	"Mus musculus"	1	GPL8321	GSE56050	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1354nnn/GSM1354427/suppl"		"Jeffrey Zhao"	"Jan 01, 2017"
GSM1354428	"Tumor crypts isolated from 12 adenomas, biological rep1"	"RNA"	"Mus musculus"	1	GPL8321	GSE56050	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1354nnn/GSM1354428/suppl"		"Jeffrey Zhao"	"Jan 01, 2017"
GSM1354429	"Tumor crypts isolated from 12 adenomas, biological rep2"	"RNA"	"Mus musculus"	1	GPL8321	GSE56050	"CEL;CHP"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1354nnn/GSM1354429/suppl"		"Jeffrey Zhao"	"Jan 01, 2017"
