Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM2419112	"strue-00134: BRCA1_FF2889a2_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419112/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419113	"strue-00134: BRCA1_FF7012a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419113/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419114	"strue-00134: BRCA1_FF6442a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419114/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419115	"strue-00134: BRCA1_FF2886a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419115/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419116	"strue-00134: BRCA1_FF6994a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419116/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419117	"strue-00134: BRCA1_FF3479a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419117/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419118	"strue-00134: BRCA1_FF2888a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419118/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419119	"strue-00134: BRCA1_TC4498a2_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419119/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419120	"strue-00134: BRCA1_FF4229a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419120/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419121	"strue-00134: BRCA1_FF4266a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419121/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419122	"strue-00134: BRCA1_FF6309a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419122/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419123	"strue-00134: BRCA1_FF9161a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419123/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419124	"strue-00134: BRCA1_FG0148c2_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419124/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419125	"strue-00134: BRCA1_FF6192a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419125/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419126	"strue-00134: BRCA1_FF8772a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419126/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419127	"strue-00134: BRCA1_FG0149a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419127/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419128	"strue-00134: BRCA1_FF6051a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419128/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419129	"strue-00134: BRCA1_FF9748a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419129/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419130	"strue-00134: BRCA1_FF4826a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419130/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419131	"strue-00134: BRCA1_TC4515a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419131/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419132	"strue-00134: BRCA1_FF6930a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419132/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419133	"strue-00134: BRCA1_FG0885a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419133/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419134	"strue-00134: BRCA1_FF7012a2_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419134/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419135	"strue-00134: BRCA1_FF2878a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419135/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419136	"strue-00134: BRCA1_FG0757a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419136/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419137	"strue-00134: BRCA1_FF6192a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419137/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419138	"strue-00134: BRCA1_FF6061a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419138/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419139	"strue-00134: BRCA1_FF6467a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419139/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419140	"strue-00134: BRCA1_FG0207a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419140/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419141	"strue-00134: BRCA1_FF7720a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419141/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419142	"strue-00134: BRCA1_FF8120a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419142/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419143	"strue-00134: BRCA1_FF8151a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419143/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419144	"strue-00134: BRCA1_FF5114a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419144/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419145	"strue-00134: BRCA1_FF6994a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419145/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419146	"strue-00134: BRCA1_TC4656a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419146/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419147	"strue-00134: BRCA1_FF8120a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419147/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419148	"strue-00134: BRCA1_FF6461a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419148/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419149	"strue-00134: BRCA1_FF6442a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419149/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419150	"strue-00134: BRCA1_FF2886a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419150/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419151	"strue-00134: BRCA1_FF6475a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419151/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419152	"strue-00134: BRCA1_TC4514a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419152/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419153	"strue-00134: BRCA1_FF2889a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419153/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419154	"strue-00134: BRCA1_FF2878a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419154/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419155	"strue-00134: BRCA1_FF9161a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419155/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419156	"strue-00134: BRCA1_AC6172a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419156/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419157	"strue-00134: BRCA1_FF6309a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419157/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419158	"strue-00134: BRCA1_FF8772a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419158/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419159	"strue-00134: BRCA1_TC4583a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419159/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419160	"strue-00134: BRCA1_F4021a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419160/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419161	"strue-00134: BRCA1_FF6475a2_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419161/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419162	"strue-00134: BRCA1_FF3479a2_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419162/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419163	"strue-00134: BRCA1_TC4498a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419163/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419164	"strue-00134: BRCA1_TC4515a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419164/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419165	"strue-00134: BRCA1_F4021a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419165/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419166	"strue-00134: BRCA1_FF6930a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419166/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419167	"strue-00134: BRCA1_FG1009a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419167/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419168	"strue-00134: BRCA1_FF2888a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419168/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419169	"strue-00134: BRCA1_F4414a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419169/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419170	"strue-00134: BRCA1_FG1009a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419170/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419171	"strue-00134: BRCA1_TC4514a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419171/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419172	"strue-00134: BRCA1_FG0885a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419172/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419173	"strue-00134: BRCA1_FF3521b_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419173/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419174	"strue-00134: BRCA1_FF6061a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419174/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419175	"strue-00134: BRCA1_FG0207a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419175/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419176	"strue-00134: BRCA1_FF8151a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419176/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419177	"strue-00134: BRCA1_FF9748a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419177/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419178	"strue-00134: BRCA1_FF4266a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419178/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419179	"strue-00134: BRCA1_FF8135a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419179/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419180	"strue-00134: BRCA1_FF7720a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419180/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419181	"strue-00134: BRCA1_FG0148c_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419181/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419182	"strue-00134: BRCA1_FF5114a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419182/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419183	"strue-00134: BRCA1_F4414a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419183/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419184	"strue-00134: BRCA1_FF6461a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419184/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419185	"strue-00134: BRCA1_FG0757a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419185/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419186	"strue-00134: BRCA1_FF8135a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419186/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419187	"strue-00134: BRCA1_FF6051a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419187/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419188	"strue-00134: BRCA1_FF6467a2_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419188/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419189	"strue-00134: BRCA1_TC4656a_U133A"	"RNA"	"Homo sapiens"	1	GPL96	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419189/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419190	"strue-00134: BRCA1_FF4229a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419190/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419191	"strue-00134: BRCA1_TC4583a2_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419191/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419192	"strue-00134: BRCA1_FG0149a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419192/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419193	"strue-00134: BRCA1_FF3521c_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419193/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM2419194	"strue-00134: BRCA1_FF4826a_U133B"	"RNA"	"Homo sapiens"	1	GPL97	GSE91006	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2419nnn/GSM2419194/suppl"		"Mervi Heiskanen"	"Dec 08, 2016"
GSM1547613	"7-day-old seedlings of Col-0 at control condition, biological rep1"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547613/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547614	"7-day-old seedlings of HSFA6b-OE at control condition, biological rep1"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547614/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547615	"7-day-old seedlings of HSFA6b-RD at control condition, biological rep1"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547615/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547616	"7-day-old seedlings of Col-0 treated with 37℃ heat shock for 1h, biological rep1"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547616/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547617	"7-day-old seedlings of HSFA6b-OE treated with 37℃ heat shock for 1h, biological rep1"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547617/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547618	"7-day-old seedlings of HSFA6b-RD treated with 37℃ heat shock for 1h, biological rep1"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547618/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547619	"7-day-old seedlings of Col-0 treated with 150mM NaCl for 6hr, biological rep1"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547619/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547620	"7-day-old seedlings of HSFA6b-OE treated with 150mM NaCl for 6hr, biological rep1"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547620/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547621	"7-day-old seedlings of HSFA6b-RD treated with 150mM NaCl for 6hr, biological rep1"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547621/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547622	"7-day-old seedlings of Col-0 at control condition, biological rep2"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547622/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547623	"7-day-old seedlings of HSFA6b-OE at control condition, biological rep2"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547623/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547624	"7-day-old seedlings of HSFA6b-RD at control condition, biological rep2"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547624/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
GSM1547625	"7-day-old seedlings of Col-0 treated with 37℃ heat shock for 1h, biological rep2"	"RNA"	"Arabidopsis thaliana"	1	GPL198	GSE63372	"CEL;TXT"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1547nnn/GSM1547625/suppl"		"Ya-Chen Huang"	"Dec 07, 2016"
