Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM981407	"E5R_021a16"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981407/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981408	"E5R_021a17"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981408/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981409	"E5R_057a06"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981409/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981410	"E5R_057a16"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981410/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981411	"E5R_071b01"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981411/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981412	"E5R_071b02"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981412/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981413	"E5R_071b03"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981413/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981414	"E5R_071b04"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981414/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981415	"E5R_071b05"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981415/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981416	"E5R_071b06"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981416/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981417	"E5R_071b08"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981417/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981418	"E5R_071b09"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981418/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981419	"E5R_071b10"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981419/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981420	"E6R_028b02"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981420/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981421	"E6R_028b04"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981421/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981422	"E6R_028b05"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981422/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981423	"E6R_033a02"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981423/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981424	"E6R_033a03"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981424/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981425	"E6R_033a04"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981425/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981426	"E7R_018a13"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981426/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981427	"E7R_018a19"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981427/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981428	"E7R_032m01"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981428/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981429	"E7R_040a04"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981429/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981430	"E7R_040a05"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981430/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981431	"PO_17C"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981431/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981432	"PO_20P10"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981432/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981433	"PO_21C"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981433/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981434	"PO_30P2"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981434/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981435	"PO_32P2"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981435/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981436	"PO_33P1"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981436/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981437	"PO_34P4"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981437/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981438	"PO_35P4"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981438/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981439	"PO_36M1C"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981439/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981440	"PO_36PTC"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981440/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981441	"PO_37P4"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981441/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981442	"PO_38P1"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981442/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981443	"PO_39P4"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981443/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981444	"PO_40P2"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981444/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981445	"PO_41P1"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981445/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981446	"PO_42P2"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981446/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981447	"PO_43P2"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981447/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981448	"PO_44P1"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981448/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981449	"PO_45P1"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981449/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981450	"PO_46P2"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981450/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981451	"PO_47P3"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981451/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981452	"PO_49P1"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981452/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981453	"PO_4P2"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981453/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981454	"PO_50P2"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981454/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981455	"PO_52P1"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981455/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981456	"PO_53P1"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981456/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981457	"PO_55P2"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981457/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981458	"PO_7P4"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981458/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981459	"POT_HCT116"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981459/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM981460	"POT_HT29"	"RNA"	"Homo sapiens"	1	GPL570	GSE39923	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM981nnn/GSM981460/suppl"		"Wolfgang Raffelsberger"	"Feb 16, 2017"
GSM1901906	"Control Replicate 1"	"RNA"	"Danio rerio"	1	GPL16933	GSE73739	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1901nnn/GSM1901906/suppl"		"Katerina Periklis Soupsana"	"Feb 16, 2017"
GSM1901907	"Control Replicate 2"	"RNA"	"Danio rerio"	1	GPL16933	GSE73739	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1901nnn/GSM1901907/suppl"		"Katerina Periklis Soupsana"	"Feb 16, 2017"
GSM1901908	"Control Replicate 3"	"RNA"	"Danio rerio"	1	GPL16933	GSE73739	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1901nnn/GSM1901908/suppl"		"Katerina Periklis Soupsana"	"Feb 16, 2017"
GSM1901909	"MC-LR 500 Replicate 1"	"RNA"	"Danio rerio"	1	GPL16933	GSE73739	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1901nnn/GSM1901909/suppl"		"Katerina Periklis Soupsana"	"Feb 16, 2017"
GSM1901910	"MC-LR 500 Replicate 2"	"RNA"	"Danio rerio"	1	GPL16933	GSE73739	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1901nnn/GSM1901910/suppl"		"Katerina Periklis Soupsana"	"Feb 16, 2017"
GSM1901911	"MC-LR 500 Replicate 3"	"RNA"	"Danio rerio"	1	GPL16933	GSE73739	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1901nnn/GSM1901911/suppl"		"Katerina Periklis Soupsana"	"Feb 16, 2017"
GSM2354327	"WT.Co.Abaum.ATCC17978.35#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354327/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354328	"WT.Co.Alwof.F78.23#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354328/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354329	"WT.Co.Alwof.F78.23#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354329/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354330	"WT.Co.Badol.L2-32.241#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354330/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354331	"WT.Co.Badol.L2-32.241#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354331/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354332	"WT.Co.Badol.L2-32.241#3"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354332/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354333	"WT.Co.Badol.L2-32.80#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354333/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354334	"WT.Co.Badol.L2-32.80#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354334/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354335	"WT.Co.Bbrev.SK134.47#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354335/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354336	"WT.Co.Bdore.DSM17855.73#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354336/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354337	"WT.Co.Bfine.DSM17565.90#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354337/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354338	"WT.Co.Bfine.DSM17565.90#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354338/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354339	"WT.Co.Bmass.DSM17679.71#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354339/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354340	"WT.Co.Bmass.DSM17679.71#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354340/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354341	"WT.Co.Bovat.ATCC8483.15#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354341/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354342	"WT.Co.Bovat.ATCC8483.15#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354342/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354343	"WT.Co.Bsala.DSM18170.72#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354343/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354344	"WT.Co.Bsala.DSM18170.72#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354344/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354345	"WT.Co.Bsala.DSM18170.83#3"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354345/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354346	"WT.Co.Bsala.DSM18170.83#4"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354346/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354347	"WT.Co.Bthet.ATCC29148.84#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354347/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354348	"WT.Co.Bthet.ATCC29148.84#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354348/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354349	"WT.Co.Bunif.ATCC8452.24#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354349/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354350	"WT.Co.Bvulg.ATCC8482.16#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354350/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354351	"WT.Co.Bvulg.ATCC8482.16#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354351/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354352	"WT.Co.Chist.AO25.20#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354352/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354353	"WT.Co.Chist.AO25.20#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354353/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354354	"WT.Co.Cjeju.AS-84-79.166#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354354/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354355	"WT.Co.Cjeju.AS-84-79.166#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354355/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354356	"WT.Co.Copr.8.2.54BFAA.150#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354356/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354357	"WT.Co.Copr.8.2.54BFAA.150#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354357/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354358	"WT.Co.Cperf.ATCC13124.69#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354358/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354359	"WT.Co.Cperf.ATCC13124.69#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354359/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354360	"WT.Co.Cperf.ATCC13124.69#3"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354360/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354361	"WT.Co.Cperf.ATCC13124.69#4"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354361/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354362	"WT.Co.Cramo.AO31.22#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354362/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354363	"WT.Co.Efaec.TX0104.78#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354363/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354364	"WT.Co.Efaec.TX0104.82#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354364/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354365	"WT.Co.Fmort.AO16.195#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354365/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354366	"WT.Co.Fmort.AO16.249#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354366/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354367	"WT.Co.Fmort.AO16.249#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354367/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354368	"WT.Co.Fmort.AO16.34#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354368/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354369	"WT.Co.Fnucl.F0419.79#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354369/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354370	"WT.Co.Fnucl.F0419.79#2"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354370/suppl"		"CBDM Lab"	"Feb 16, 2017"
GSM2354371	"WT.Co.Germfree.112#1"	"RNA"	"Mus musculus"	1	GPL6246	GSE88919	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2354nnn/GSM2354371/suppl"		"CBDM Lab"	"Feb 16, 2017"
