Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM1372226	"Subject 18, Meal B (1000 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372226/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372227	"Subject 18, Meal B (1000 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372227/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372228	"Subject 18, Meal B (1000 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372228/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372229	"Subject 18, Meal B (1000 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372229/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372230	"Subject 18, Meal C (1500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372230/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372231	"Subject 18, Meal C (1500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372231/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372232	"Subject 18, Meal C (1500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372232/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372233	"Subject 18, Meal C (1500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372233/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372234	"Subject 19, Meal A (500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372234/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372235	"Subject 19, Meal A (500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372235/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372236	"Subject 19, Meal A (500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372236/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372237	"Subject 19, Meal A (500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372237/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372238	"Subject 19, Meal B (1000 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372238/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372239	"Subject 19, Meal B (1000 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372239/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372240	"Subject 19, Meal B (1000 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372240/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372241	"Subject 19, Meal B (1000 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372241/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372242	"Subject 19, Meal C (1500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372242/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372243	"Subject 19, Meal C (1500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372243/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372244	"Subject 19, Meal C (1500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372244/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372245	"Subject 19, Meal C (1500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372245/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372246	"Subject 21, Meal A (500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372246/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372247	"Subject 21, Meal A (500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372247/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372248	"Subject 21, Meal A (500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372248/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372249	"Subject 21, Meal A (500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372249/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372250	"Subject 21, Meal B (1000 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372250/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372251	"Subject 21, Meal B (1000 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372251/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372252	"Subject 21, Meal B (1000 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372252/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372253	"Subject 21, Meal B (1000 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372253/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372254	"Subject 21, Meal C (1500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372254/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372255	"Subject 21, Meal C (1500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372255/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372256	"Subject 21, Meal C (1500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372256/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372257	"Subject 21, Meal C (1500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372257/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372258	"Subject 22, Meal A (500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372258/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372259	"Subject 22, Meal A (500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372259/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372260	"Subject 22, Meal A (500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372260/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372261	"Subject 22, Meal A (500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372261/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372262	"Subject 22, Meal B (1000 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372262/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372263	"Subject 22, Meal B (1000 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372263/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372264	"Subject 22, Meal B (1000 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372264/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372265	"Subject 22, Meal B (1000 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372265/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372266	"Subject 22, Meal C (1500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372266/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372267	"Subject 22, Meal C (1500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372267/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372268	"Subject 22, Meal C (1500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372268/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372269	"Subject 22, Meal C (1500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372269/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372270	"Subject 23, Meal A (500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372270/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372271	"Subject 23, Meal A (500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372271/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372272	"Subject 23, Meal A (500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372272/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372273	"Subject 23, Meal A (500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372273/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372274	"Subject 23, Meal B (1000 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372274/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372275	"Subject 23, Meal B (1000 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372275/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372276	"Subject 23, Meal B (1000 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372276/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372277	"Subject 23, Meal B (1000 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372277/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372278	"Subject 23, Meal C (1500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372278/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372279	"Subject 23, Meal C (1500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372279/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372280	"Subject 23, Meal C (1500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372280/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372281	"Subject 23, Meal C (1500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372281/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372282	"Subject 24, Meal A (500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372282/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372283	"Subject 24, Meal A (500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372283/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372284	"Subject 24, Meal A (500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372284/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372285	"Subject 24, Meal A (500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372285/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372286	"Subject 24, Meal B (1000 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372286/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372287	"Subject 24, Meal B (1000 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372287/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372288	"Subject 24, Meal B (1000 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372288/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372289	"Subject 24, Meal B (1000 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372289/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372290	"Subject 24, Meal C (1500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372290/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372291	"Subject 24, Meal C (1500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372291/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372292	"Subject 24, Meal C (1500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372292/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372293	"Subject 24, Meal C (1500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372293/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372294	"Subject 25, Meal A (500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372294/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372295	"Subject 25, Meal A (500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372295/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372296	"Subject 25, Meal A (500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372296/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372297	"Subject 25, Meal A (500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372297/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372298	"Subject 25, Meal B (1000 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372298/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372299	"Subject 25, Meal B (1000 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372299/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372300	"Subject 25, Meal B (1000 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372300/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372301	"Subject 25, Meal B (1000 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372301/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372302	"Subject 25, Meal C (1500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372302/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372303	"Subject 25, Meal C (1500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372303/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372304	"Subject 25, Meal C (1500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372304/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372305	"Subject 25, Meal C (1500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372305/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372306	"Subject 28, Meal A (500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372306/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372307	"Subject 28, Meal A (500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372307/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372308	"Subject 28, Meal A (500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372308/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372309	"Subject 28, Meal A (500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372309/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372310	"Subject 28, Meal B (1000 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372310/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372311	"Subject 28, Meal B (1000 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372311/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372312	"Subject 28, Meal B (1000 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372312/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372313	"Subject 28, Meal B (1000 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372313/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372314	"Subject 28, Meal C (1500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372314/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372315	"Subject 28, Meal C (1500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372315/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372316	"Subject 28, Meal C (1500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372316/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372317	"Subject 28, Meal C (1500 kcal), Postprandial (6h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372317/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372318	"Subject 29, Meal A (500 kcal), Fasting (0h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372318/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372319	"Subject 29, Meal A (500 kcal), Postprandial (2h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372319/suppl"		"Doreen Gille"	"Mar 14, 2017"
GSM1372320	"Subject 29, Meal A (500 kcal), Postprandial (4h)"	"RNA"	"Homo sapiens"	1	GPL13667	GSE56960	"CEL"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1372nnn/GSM1372320/suppl"		"Doreen Gille"	"Mar 14, 2017"
